fight_id,round,r_kd,r_sig_landed,r_sig_attempts,r_td,r_ctrl_sec,r_head_landed,r_body_landed,r_leg_landed,r_distance_landed,r_clinch_landed,r_ground_landed,b_kd,b_sig_landed,b_sig_attempts,b_td,b_ctrl_sec,b_head_landed,b_body_landed,b_leg_landed,b_distance_landed,b_clinch_landed,b_ground_landed,r_total_landed,r_total_attempts,r_td_attempts,r_sub_att,r_rev,b_total_landed,b_total_attempts,b_td_attempts,b_sub_att,b_rev,r_head_attempts,r_body_attempts,r_leg_attempts,b_head_attempts,b_body_attempts,b_leg_attempts,r_distance_attempts,r_clinch_attempts,r_ground_attempts,b_distance_attempts,b_clinch_attempts,b_ground_attempts
1a50d5c7e1e5c058,1,0,4,23,1,155,3,0,1,2,0,2,0,7,20,0,0,2,5,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,
0716a38768a34789,1,0,8,28,0,20,6,2,0,6,2,0,0,1,12,1,123,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
23b943e9ce495f0b,1,0,13,39,0,2,9,4,0,11,2,0,1,26,49,0,30,13,10,3,17,0,9,,,,,,,,,,,,,,,,,,,,,,
827aacd14f80e8f3,1,0,6,16,2,104,3,3,0,6,0,0,0,11,23,0,4,3,3,5,11,0,0,,,,,,,,,,,,,,,,,,,,,,
9cdfcd164b48f55e,1,0,7,28,0,0,3,4,0,4,3,0,0,38,71,1,120,28,10,0,10,8,20,,,,,,,,,,,,,,,,,,,,,,
419d1e29668b57fb,1,0,31,80,0,0,22,4,5,30,1,0,0,11,63,0,0,6,2,3,11,0,0,,,,,,,,,,,,,,,,,,,,,,
73a83b2595416f0a,1,0,11,38,0,14,4,2,5,11,0,0,0,17,31,1,106,6,3,8,17,0,0,,,,,,,,,,,,,,,,,,,,,,
58c5d506181812fa,1,0,3,9,2,103,0,1,2,3,0,0,0,12,16,2,126,0,3,9,12,0,0,,,,,,,,,,,,,,,,,,,,,,
d16f7ab4e28171ea,1,0,21,44,0,0,14,5,2,19,1,1,0,13,27,2,53,9,1,3,6,3,4,,,,,,,,,,,,,,,,,,,,,,
16369fa06392f6a0,1,0,2,5,0,0,2,0,0,0,0,2,0,13,15,2,292,13,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,
559c0c3d752f327a,1,0,15,38,0,0,9,4,2,14,1,0,0,31,64,0,0,14,7,10,27,4,0,,,,,,,,,,,,,,,,,,,,,,
138f719d370e8ba0,1,0,11,37,0,15,7,2,2,8,3,0,0,21,46,0,0,11,3,7,18,3,0,,,,,,,,,,,,,,,,,,,,,,
ae0afbff5ba07a34,1,0,17,27,4,83,9,5,3,14,3,0,0,17,41,0,21,7,7,3,15,1,1,,,,,,,,,,,,,,,,,,,,,,
7f8340dfe4220c3e,1,0,18,42,0,3,7,3,8,18,0,0,0,26,67,0,0,21,5,0,26,0,0,,,,,,,,,,,,,,,,,,,,,,
3627f5133ce55902,1,0,30,51,1,108,20,8,2,24,6,0,0,16,43,0,2,10,1,5,14,2,0,,,,,,,,,,,,,,,,,,,,,,
e624d85a0d718578,1,0,10,30,1,51,4,3,3,10,0,0,0,6,24,0,69,2,1,3,6,0,0,,,,,,,,,,,,,,,,,,,,,,
b381dc272b32ce03,1,1,6,12,0,2,4,1,1,3,1,2,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
c7cf2194fe5c751f,1,0,11,14,0,0,6,0,5,10,1,0,0,6,18,1,220,4,2,0,2,4,0,,,,,,,,,,,,,,,,,,,,,,
d44a814b106b94ff,1,0,9,28,0,23,4,4,1,9,0,0,0,11,32,0,0,5,2,4,8,3,0,,,,,,,,,,,,,,,,,,,,,,
82d48296fd06c27f,1,1,2,7,0,2,2,0,0,2,0,0,0,17,23,0,286,4,7,6,0,0,17,,,,,,,,,,,,,,,,,,,,,,
fef29aa73bd5b907,1,0,10,15,1,99,6,1,3,7,0,3,0,28,51,0,147,21,5,2,11,0,17,,,,,,,,,,,,,,,,,,,,,,
cfbaeb80b5ff7c00,1,0,7,18,0,0,6,1,0,2,1,4,0,10,28,1,220,6,1,3,9,1,0,,,,,,,,,,,,,,,,,,,,,,
969aa613824c5dfe,1,0,22,46,0,0,13,6,3,21,1,0,0,20,33,0,0,15,1,4,20,0,0,,,,,,,,,,,,,,,,,,,,,,
8cb4e3f056a84b0d,1,0,37,91,0,0,21,13,3,33,4,0,0,32,56,0,55,17,13,2,29,3,0,,,,,,,,,,,,,,,,,,,,,,
6655a8da2655f2d0,1,0,33,79,0,3,20,10,3,33,0,0,0,41,83,0,0,19,5,17,41,0,0,,,,,,,,,,,,,,,,,,,,,,
ca22bafab913aae7,1,0,11,19,1,53,5,4,2,7,0,4,0,7,12,2,70,3,2,2,6,1,0,,,,,,,,,,,,,,,,,,,,,,
be2e28ba3bdeb400,1,0,20,40,0,0,11,7,2,14,6,0,0,7,12,2,94,5,2,0,4,3,0,,,,,,,,,,,,,,,,,,,,,,
5573d46130d6b967,1,1,26,32,0,11,21,5,0,5,12,9,0,4,5,0,12,2,1,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,
2b894d87ad9aae05,1,0,28,44,1,91,15,11,2,18,6,4,0,22,39,0,0,13,8,1,14,8,0,,,,,,,,,,,,,,,,,,,,,,
bfd672cac0726a9a,1,0,14,20,3,248,9,4,1,7,4,3,0,10,15,0,10,8,2,0,6,4,0,,,,,,,,,,,,,,,,,,,,,,
1f2f27b36e79da74,1,0,25,41,0,0,10,13,2,24,1,0,0,33,53,1,79,17,10,6,29,2,2,,,,,,,,,,,,,,,,,,,,,,
de332779baa1b103,1,0,21,48,2,32,14,5,2,18,2,1,0,29,45,0,0,13,8,8,26,3,0,,,,,,,,,,,,,,,,,,,,,,
b948102c6205af63,1,0,21,51,0,0,9,4,8,17,4,0,0,13,37,0,2,6,5,2,13,0,0,,,,,,,,,,,,,,,,,,,,,,
db2c805201a3116e,1,0,17,35,0,2,5,10,2,16,1,0,0,35,84,0,47,28,5,2,30,5,0,,,,,,,,,,,,,,,,,,,,,,
178c4926223dca0c,1,0,9,31,0,33,2,4,3,4,2,3,0,11,26,0,156,10,1,0,9,2,0,,,,,,,,,,,,,,,,,,,,,,
3f71ac21472f994c,1,0,4,5,0,0,3,0,1,4,0,0,0,6,13,1,269,3,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,
295a0bf12a7373c0,1,0,26,45,0,58,26,0,0,6,2,18,0,10,20,3,88,5,4,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,
00fbeda449926c13,1,0,16,22,1,33,10,5,1,6,10,0,0,5,21,0,176,2,2,1,4,1,0,,,,,,,,,,,,,,,,,,,,,,
4ffbadfb86284af5,1,0,14,23,1,61,8,4,2,13,1,0,0,11,22,0,0,8,0,3,11,0,0,,,,,,,,,,,,,,,,,,,,,,
8a95f0e3f9111f0c,1,0,30,69,0,0,24,2,4,28,2,0,0,30,69,0,0,9,13,8,25,5,0,,,,,,,,,,,,,,,,,,,,,,
37fda56a435a9b24,1,0,1,10,0,32,1,0,0,1,0,0,0,5,13,0,52,3,1,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,
394802bb096b403e,1,0,39,66,1,29,25,12,2,39,0,0,0,45,81,0,0,36,9,0,44,1,0,,,,,,,,,,,,,,,,,,,,,,
2f82e8079ba354f4,1,1,12,18,0,5,9,2,1,7,0,5,0,4,6,0,0,1,0,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,
ec8d93ae99a7799d,1,0,26,31,8,199,24,1,1,5,2,19,0,11,19,0,9,8,1,2,10,1,0,,,,,,,,,,,,,,,,,,,,,,
ffd8e8575a551875,1,0,26,54,0,0,19,6,1,26,0,0,0,14,65,0,0,7,5,2,14,0,0,,,,,,,,,,,,,,,,,,,,,,
26202a4bd36d3fd2,1,0,26,68,1,33,20,5,1,24,2,0,0,21,51,0,31,13,7,1,19,2,0,,,,,,,,,,,,,,,,,,,,,,
c9c79de21823d941,1,0,18,40,0,29,12,6,0,12,5,1,0,29,53,5,54,22,4,3,20,7,2,,,,,,,,,,,,,,,,,,,,,,
d72f9b3ac742a9e3,1,0,22,47,0,45,11,4,7,18,1,3,0,34,88,0,0,17,9,8,33,1,0,,,,,,,,,,,,,,,,,,,,,,
2ef09c8fe29251ac,1,0,21,33,1,142,8,8,5,15,0,6,0,2,6,0,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,
d6b5a6ad27a730ae,1,0,23,31,3,71,7,13,3,10,6,7,0,15,24,0,73,9,5,1,9,5,1,,,,,,,,,,,,,,,,,,,,,,
78dc032441394331,1,0,28,43,1,115,21,5,2,22,3,3,0,10,20,0,12,0,4,6,9,1,0,,,,,,,,,,,,,,,,,,,,,,
3d790112d2e6d851,1,1,48,77,0,99,40,6,2,30,9,9,0,16,27,0,34,9,7,0,15,1,0,,,,,,,,,,,,,,,,,,,,,,
6a5eb525331fa1fc,1,0,14,30,2,99,8,5,1,10,0,4,0,23,42,0,0,12,2,9,19,0,4,,,,,,,,,,,,,,,,,,,,,,
6d8da45352344964,1,0,7,11,0,0,1,0,6,7,0,0,1,5,10,0,3,5,0,0,2,0,3,,,,,,,,,,,,,,,,,,,,,,
34d2632fd26e7078,1,0,10,16,5,172,6,2,2,7,3,0,0,8,11,0,20,0,8,0,2,6,0,,,,,,,,,,,,,,,,,,,,,,
1820fed0fbcf6294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,
00bbcd4a6d647fdf,1,0,26,39,0,2,20,4,2,26,0,0,0,18,35,3,57,7,2,9,17,0,1,,,,,,,,,,,,,,,,,,,,,,
512af32553d9bd70,1,0,7,12,0,0,1,1,5,7,0,0,1,16,32,0,83,10,1,5,8,0,8,,,,,,,,,,,,,,,,,,,,,,
c5dfce1eaa2dc169,1,0,14,49,0,0,6,3,5,14,0,0,0,7,13,1,26,2,2,3,5,0,2,,,,,,,,,,,,,,,,,,,,,,
f5dd0a24a7dba53c,1,0,6,14,0,0,5,0,1,6,0,0,0,9,16,2,196,4,1,4,9,0,0,,,,,,,,,,,,,,,,,,,,,,
6a7347d1da8a2b87,1,1,11,16,0,245,9,1,1,5,0,6,0,3,8,0,0,2,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,
eb5d62bda1581c62,1,1,7,15,0,4,7,0,0,3,0,4,0,3,8,0,0,1,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,
c3b8d8e7d256c307,1,0,47,82,0,0,17,18,12,47,0,0,0,13,32,0,0,11,2,0,13,0,0,,,,,,,,,,,,,,,,,,,,,,
b5a8323de18f7e95,1,0,17,40,1,104,9,7,1,13,4,0,0,18,35,0,40,11,6,1,11,7,0,,,,,,,,,,,,,,,,,,,,,,
a3cde349c8e018fb,1,0,13,19,2,145,9,4,0,6,5,2,0,16,20,0,115,16,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,
f67aa0b16e16a9ea,1,0,18,42,1,148,16,0,2,14,0,4,0,8,19,0,0,3,1,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,
f2c82f027201ba21,1,0,27,65,0,0,15,4,8,25,2,0,0,33,69,0,0,22,6,5,31,2,0,,,,,,,,,,,,,,,,,,,,,,
a850ba762f3c5334,1,0,10,21,0,0,6,4,0,6,2,2,0,3,10,4,225,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,
0b2c3c4306620d6d,1,0,20,30,1,251,18,2,0,3,2,15,0,5,8,0,21,3,0,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,
a33ecd2c88154890,1,0,21,43,0,0,16,4,1,20,1,0,0,18,45,2,90,10,3,5,18,0,0,,,,,,,,,,,,,,,,,,,,,,
fdfe4e7cb2d0b665,1,0,5,9,1,138,0,1,4,1,4,0,0,4,6,2,88,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,
25d4376e00b16510,1,0,15,40,1,103,10,5,0,13,2,0,0,13,31,2,38,10,3,0,11,2,0,,,,,,,,,,,,,,,,,,,,,,
627c0a50cff30405,1,0,6,13,1,13,2,4,0,2,4,0,0,8,10,0,86,7,1,0,5,3,0,,,,,,,,,,,,,,,,,,,,,,
8d634c9240f161dd,1,0,34,65,1,2,11,4,19,32,2,0,0,30,73,0,0,10,4,16,30,0,0,,,,,,,,,,,,,,,,,,,,,,
24ff385ca78c80d3,1,1,32,65,3,200,27,3,2,12,1,19,0,14,35,0,27,10,2,2,9,1,4,,,,,,,,,,,,,,,,,,,,,,
ddd63237f1b857a6,1,0,9,24,1,179,8,1,0,5,2,2,0,16,43,0,1,5,3,8,13,3,0,,,,,,,,,,,,,,,,,,,,,,
71b81d8199a0fa19,1,1,10,28,2,157,8,2,0,8,1,1,0,13,30,0,9,3,5,5,10,3,0,,,,,,,,,,,,,,,,,,,,,,
646eeca9447c6965,1,0,24,54,0,0,16,4,4,23,1,0,0,27,52,0,0,19,8,0,26,1,0,,,,,,,,,,,,,,,,,,,,,,
0992795fd0fa06d0,1,0,4,7,0,0,2,1,1,4,0,0,0,12,22,1,240,10,0,2,8,0,4,,,,,,,,,,,,,,,,,,,,,,
ac9a8b73e58f3d71,1,0,21,42,1,86,5,3,13,21,0,0,0,33,63,0,0,22,2,9,33,0,0,,,,,,,,,,,,,,,,,,,,,,
e27c28928ed4390f,1,0,9,28,0,123,6,1,2,8,1,0,0,16,36,0,9,10,2,4,15,1,0,,,,,,,,,,,,,,,,,,,,,,
998296216e7171ed,1,0,8,33,0,0,4,1,3,8,0,0,0,26,40,1,37,10,6,10,22,4,0,,,,,,,,,,,,,,,,,,,,,,
7aebf01b5afc0109,1,0,36,67,0,13,24,7,5,24,12,0,0,37,85,0,36,22,9,6,31,6,0,,,,,,,,,,,,,,,,,,,,,,
444f0a732695dc81,1,0,2,11,0,8,2,0,0,2,0,0,1,10,12,0,42,3,1,6,8,1,1,,,,,,,,,,,,,,,,,,,,,,
1fee9eca658d9808,1,0,14,27,0,61,2,5,7,12,1,1,0,11,17,2,110,6,1,4,8,1,2,,,,,,,,,,,,,,,,,,,,,,
93a1cd50374397c0,1,0,19,48,0,0,10,3,6,17,2,0,0,18,42,2,133,14,4,0,16,2,0,,,,,,,,,,,,,,,,,,,,,,
cd5d9828b278181a,1,0,4,8,2,206,1,0,3,3,0,1,0,6,12,0,8,0,0,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,
3209bcfaf95de90b,1,0,12,27,1,156,10,0,2,9,3,0,0,12,22,0,56,5,4,3,6,6,0,,,,,,,,,,,,,,,,,,,,,,
b1eff235241e719b,1,0,8,8,0,4,0,1,7,8,0,0,0,23,37,1,19,16,2,5,11,3,9,,,,,,,,,,,,,,,,,,,,,,
39d188fa9b95d550,1,0,18,40,0,22,7,10,1,8,10,0,0,25,33,0,123,15,10,0,16,9,0,,,,,,,,,,,,,,,,,,,,,,
0aa335dbc4cb3473,1,1,36,58,0,3,18,11,7,35,1,0,0,8,22,1,0,3,2,3,8,0,0,,,,,,,,,,,,,,,,,,,,,,
8317208cfb030ed3,1,0,17,44,0,0,12,5,0,17,0,0,0,25,70,2,48,16,7,2,24,1,0,,,,,,,,,,,,,,,,,,,,,,
390694c179f05c7f,1,1,6,13,0,4,5,0,1,3,0,3,0,5,10,0,0,3,0,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,
48292a027df02443,1,0,3,3,1,67,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4b3af85b0df51d09,1,0,14,49,0,0,12,2,0,13,1,0,0,23,42,0,7,12,7,4,22,1,0,,,,,,,,,,,,,,,,,,,,,,
6002c24f0b7f8cc7,1,0,18,62,0,0,13,5,0,17,1,0,0,14,38,0,0,9,5,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,
2220b73ece1730c3,1,0,8,14,0,97,2,3,3,5,3,0,0,7,14,1,46,2,4,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,
41622791b276ad9e,1,0,22,47,0,70,16,3,3,17,5,0,0,46,87,0,80,12,29,5,28,18,0,,,,,,,,,,,,,,,,,,,,,,
2efbcd870f1f7bc7,1,0,14,35,0,269,12,2,0,2,0,12,0,3,6,0,0,2,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,
edac9fd482177a64,1,0,14,24,0,0,5,5,4,14,0,0,1,17,28,0,28,11,2,4,16,0,1,,,,,,,,,,,,,,,,,,,,,,
dd7f3f91ea6067d4,1,0,6,8,0,12,5,1,0,5,1,0,0,2,7,1,281,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
afc86d1076c4c3a9,1,0,20,54,0,0,16,3,1,20,0,0,0,12,29,0,0,10,1,1,12,0,0,,,,,,,,,,,,,,,,,,,,,,
9e45cc594a5a2506,1,1,14,18,0,10,10,0,4,9,0,5,0,2,6,0,0,1,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,
dcfbbebc0aee6ded,1,0,13,28,0,27,5,2,6,11,2,0,0,15,56,0,1,6,4,5,14,1,0,,,,,,,,,,,,,,,,,,,,,,
a043e279434d5c8c,1,0,10,19,1,42,5,0,5,9,1,0,0,12,23,0,144,3,7,2,8,4,0,,,,,,,,,,,,,,,,,,,,,,
68cf99b6551dc3b3,1,0,4,15,0,0,1,3,0,1,3,0,0,14,25,1,101,2,2,10,12,2,0,,,,,,,,,,,,,,,,,,,,,,
b8a0047c927faa75,1,2,15,26,0,16,11,2,2,5,3,7,0,14,25,0,1,3,3,8,12,0,2,,,,,,,,,,,,,,,,,,,,,,
55bf7f19a132e0fc,1,0,15,23,1,153,8,4,3,12,1,2,0,6,22,0,50,2,1,3,6,0,0,,,,,,,,,,,,,,,,,,,,,,
2c13b938e0f8190b,1,0,17,35,0,19,9,4,4,17,0,0,0,8,24,0,33,7,1,0,6,2,0,,,,,,,,,,,,,,,,,,,,,,
4944437e73071671,1,0,5,18,0,0,5,0,0,5,0,0,1,16,29,0,13,14,2,0,4,0,12,,,,,,,,,,,,,,,,,,,,,,
d15a87087b6f1452,1,1,1,4,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,
70aa6b8f863e6861,1,1,19,38,0,25,8,4,7,16,0,3,0,20,54,0,0,2,7,11,20,0,0,,,,,,,,,,,,,,,,,,,,,,
01f262b68a6a2223,1,0,2,10,0,2,0,1,1,2,0,0,0,7,13,2,144,3,1,3,4,0,3,,,,,,,,,,,,,,,,,,,,,,
dc48627a5f2daba9,1,1,43,63,3,155,38,3,2,17,11,15,0,15,42,0,0,7,2,6,11,4,0,,,,,,,,,,,,,,,,,,,,,,
18c67631b76c18e5,1,0,22,43,1,101,11,4,7,16,5,1,0,12,39,0,4,6,4,2,12,0,0,,,,,,,,,,,,,,,,,,,,,,
bb7ce8a6ba7f7cc5,1,0,18,53,0,19,8,8,2,14,4,0,0,24,55,1,6,9,5,10,19,5,0,,,,,,,,,,,,,,,,,,,,,,
03bdbf2d18f3025d,1,0,2,3,1,281,0,1,1,2,0,0,0,1,4,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
a6828a6dfb21d33c,1,0,20,51,0,0,11,9,0,20,0,0,0,15,59,0,16,8,4,3,14,1,0,,,,,,,,,,,,,,,,,,,,,,
e8adfbbe0053c321,1,0,21,40,0,2,8,5,8,13,8,0,0,9,19,1,114,6,3,0,6,3,0,,,,,,,,,,,,,,,,,,,,,,
8a7b0cd5ad9ca4fe,1,0,2,3,0,0,1,1,0,1,1,0,0,8,13,1,284,4,0,4,2,0,6,,,,,,,,,,,,,,,,,,,,,,
d0ebb0551377a1c1,1,1,3,5,0,2,2,0,1,2,0,1,0,4,4,0,0,2,0,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,
7de9867b7cc2b1b1,1,0,18,31,0,0,3,7,8,18,0,0,0,13,30,0,0,2,3,8,13,0,0,,,,,,,,,,,,,,,,,,,,,,
fd92fe0c494d0959,1,0,18,25,0,42,15,0,3,10,0,8,0,2,5,0,0,0,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,
15c9cb5f9320c555,1,1,14,21,2,77,4,6,4,12,1,1,0,27,74,1,27,10,11,6,20,4,3,,,,,,,,,,,,,,,,,,,,,,
c06d7bb29bc24d00,1,0,1,5,1,222,0,0,1,1,0,0,0,3,7,0,12,1,0,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,
04a788abbbd1f256,1,0,15,27,0,0,1,8,6,15,0,0,0,14,30,0,0,3,3,8,14,0,0,,,,,,,,,,,,,,,,,,,,,,
f4363f1317b47213,1,0,26,56,0,0,10,7,9,26,0,0,0,23,63,0,17,9,6,8,22,1,0,,,,,,,,,,,,,,,,,,,,,,
5980ab31e4718a83,1,0,21,39,0,5,13,6,2,21,0,0,0,27,59,1,27,14,11,2,25,1,1,,,,,,,,,,,,,,,,,,,,,,
ae5d14a9fc1ad19c,1,0,18,54,0,0,5,8,5,16,2,0,0,21,26,1,54,13,7,1,20,1,0,,,,,,,,,,,,,,,,,,,,,,
873306ad79b62f5e,1,0,6,17,1,195,5,1,0,5,0,1,1,13,22,0,1,8,2,3,11,2,0,,,,,,,,,,,,,,,,,,,,,,
2704d31de2c2f43b,1,0,6,14,1,237,1,4,1,2,4,0,0,7,13,0,0,2,3,2,4,3,0,,,,,,,,,,,,,,,,,,,,,,
d170f6580e1c244f,1,0,38,72,0,0,37,1,0,36,2,0,0,83,120,0,5,53,23,7,69,14,0,,,,,,,,,,,,,,,,,,,,,,
7ad09f889d2cdb6f,1,0,12,21,0,160,5,0,7,12,0,0,0,8,26,0,4,6,2,0,6,0,2,,,,,,,,,,,,,,,,,,,,,,
50ef636148fa6fac,1,0,1,7,0,0,0,0,1,1,0,0,2,29,46,0,73,22,3,4,12,0,17,,,,,,,,,,,,,,,,,,,,,,
e2abba69c3371618,1,1,45,63,0,56,43,1,1,7,3,35,0,0,3,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
c096342c57a6f2c4,1,0,18,34,0,9,9,5,4,13,5,0,0,16,21,0,81,5,1,10,14,2,0,,,,,,,,,,,,,,,,,,,,,,
4a704dae3091adaf,1,0,8,18,0,0,5,2,1,6,2,0,0,10,18,1,84,3,5,2,9,0,1,,,,,,,,,,,,,,,,,,,,,,
3a4e2dffcdd1c838,1,0,21,49,1,104,9,10,2,21,0,0,0,11,35,0,14,10,1,0,10,1,0,,,,,,,,,,,,,,,,,,,,,,
f3ad8ad8d242678e,1,0,9,32,1,187,6,3,0,9,0,0,0,17,28,0,0,6,10,1,5,12,0,,,,,,,,,,,,,,,,,,,,,,
c2ee423d1f0b4f6f,1,0,37,72,0,0,12,5,20,37,0,0,0,31,80,0,0,20,3,8,31,0,0,,,,,,,,,,,,,,,,,,,,,,
6a0341234ecc4e87,1,0,18,28,0,32,9,7,2,11,3,4,0,7,22,0,156,1,1,5,7,0,0,,,,,,,,,,,,,,,,,,,,,,
3eac2d47ac252f4b,1,0,19,73,0,0,4,10,5,19,0,0,0,17,47,0,0,8,3,6,17,0,0,,,,,,,,,,,,,,,,,,,,,,
a7315147a7022a93,1,0,6,16,1,231,1,0,5,5,0,1,0,13,38,0,0,12,0,1,13,0,0,,,,,,,,,,,,,,,,,,,,,,
11a83369d49ad138,1,0,10,24,0,9,6,1,3,5,5,0,0,17,34,2,128,5,7,5,10,5,2,,,,,,,,,,,,,,,,,,,,,,
bc86601cf781a89c,1,0,13,32,0,13,4,3,6,11,2,0,2,21,39,0,68,12,2,7,14,2,5,,,,,,,,,,,,,,,,,,,,,,
b12bc15f384ecc42,1,0,26,44,0,5,16,3,7,23,3,0,0,5,20,0,0,4,1,0,4,1,0,,,,,,,,,,,,,,,,,,,,,,
a4814d682954e8ab,1,0,6,10,2,259,2,3,1,2,4,0,0,18,18,0,31,3,14,1,1,14,3,,,,,,,,,,,,,,,,,,,,,,
82243207b4dfce87,1,0,6,11,0,0,1,3,2,6,0,0,0,23,35,2,183,18,2,3,10,4,9,,,,,,,,,,,,,,,,,,,,,,
8f7328fe18806fb0,1,0,5,10,0,24,3,1,1,5,0,0,0,34,56,0,19,32,2,0,28,2,4,,,,,,,,,,,,,,,,,,,,,,
05ceb8b2f93993a6,1,0,16,24,2,218,5,3,8,11,4,1,0,9,19,0,0,3,4,2,4,5,0,,,,,,,,,,,,,,,,,,,,,,
15b1c7ddc4415fdd,1,0,16,42,0,0,7,6,3,13,3,0,0,33,54,0,129,21,6,6,20,13,0,,,,,,,,,,,,,,,,,,,,,,
931fd51ab69fb443,1,0,36,61,0,6,15,6,15,34,2,0,0,20,49,0,0,13,2,5,20,0,0,,,,,,,,,,,,,,,,,,,,,,
990c2378caec68d4,1,0,17,66,1,12,10,3,4,16,0,1,1,42,57,0,4,23,4,15,34,2,6,,,,,,,,,,,,,,,,,,,,,,
e175c1a0bff30187,1,0,9,14,0,0,5,1,3,6,3,0,1,15,23,0,1,11,2,2,12,2,1,,,,,,,,,,,,,,,,,,,,,,
1d892fec31dc7ad7,1,0,14,26,0,13,9,4,1,9,3,2,0,32,38,3,233,28,2,2,16,1,15,,,,,,,,,,,,,,,,,,,,,,
b9cd4910f0ecff45,1,1,9,11,0,10,8,1,0,6,1,2,0,11,33,0,0,6,1,4,8,3,0,,,,,,,,,,,,,,,,,,,,,,
c3b6aa47e7532a7b,1,0,15,20,2,266,15,0,0,5,0,10,0,10,15,0,0,5,3,2,8,2,0,,,,,,,,,,,,,,,,,,,,,,
be94e5b7a35ce5f2,1,0,31,53,0,103,10,8,13,13,3,15,0,22,56,0,0,12,7,3,21,1,0,,,,,,,,,,,,,,,,,,,,,,
25b8c932da5e91f4,1,0,10,48,0,62,3,6,1,4,6,0,0,13,21,0,125,9,2,2,9,4,0,,,,,,,,,,,,,,,,,,,,,,
26fbf026beb8e9f8,1,0,6,13,3,205,3,2,1,6,0,0,0,6,15,0,3,0,1,5,6,0,0,,,,,,,,,,,,,,,,,,,,,,
54e2490959f66dc2,1,0,9,28,3,196,4,0,5,3,4,2,0,4,23,0,3,0,0,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,
9201312dd860fa5a,1,0,10,16,1,264,5,4,1,3,5,2,0,4,8,0,11,4,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,
96b1430379c0694a,1,0,7,17,3,209,7,0,0,5,2,0,0,19,30,0,37,16,3,0,18,1,0,,,,,,,,,,,,,,,,,,,,,,
8cf076524cad5a55,1,0,42,93,0,15,31,11,0,41,1,0,0,19,69,0,0,10,1,8,19,0,0,,,,,,,,,,,,,,,,,,,,,,
17616514e8fdacb9,1,0,4,16,0,18,0,3,1,4,0,0,0,5,7,1,145,1,4,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,
f98e954823bd6e02,1,0,18,38,0,0,4,9,5,18,0,0,1,14,29,0,30,7,5,2,8,6,0,,,,,,,,,,,,,,,,,,,,,,
357c5b86ec83b826,1,0,13,26,2,73,3,1,9,13,0,0,0,10,31,0,129,5,1,4,10,0,0,,,,,,,,,,,,,,,,,,,,,,
8b9bdacca749ec90,1,0,8,14,0,0,3,2,3,8,0,0,0,33,53,0,8,26,3,4,22,8,3,,,,,,,,,,,,,,,,,,,,,,
9ef858837dfc65eb,1,1,2,5,0,2,1,0,1,2,0,0,0,2,3,0,0,1,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,
f4fbb11055301e75,1,0,31,66,0,33,26,4,1,27,4,0,0,29,44,1,84,21,5,3,22,7,0,,,,,,,,,,,,,,,,,,,,,,
2c81668d1459991f,1,0,25,49,0,21,9,7,9,24,0,1,0,12,20,0,0,9,2,1,12,0,0,,,,,,,,,,,,,,,,,,,,,,
