fight_id,event_id,r_fighter_id,b_fighter_id,r_fighter_name,b_fighter_name,weight_class,winner_corner,fight_url
d595d2c36ddba8ee,9b5b5a75523728f3,271fe91f4ba9d2c5,b361180739bed4b0,Don Frye,David Abbott,Open Weight,R,https://www.ufcstats.com/fight-details/d595d2c36ddba8ee
d93c8c77e1091a16,9b5b5a75523728f3,13e62d766b709aa6,e8fb8e53bc2e29d6,Steve Nelmark,Marcus Bossett,Open Weight,R,https://www.ufcstats.com/fight-details/d93c8c77e1091a16
f716e27b04a6fbb5,9b5b5a75523728f3,271fe91f4ba9d2c5,18524b46c570730b,Don Frye,Mark Hall,Open Weight,R,https://www.ufcstats.com/fight-details/f716e27b04a6fbb5
f84070b049bc14e6,9b5b5a75523728f3,b361180739bed4b0,de3ed2e152520c8d,David Abbott,Cal Worsham,Open Weight,R,https://www.ufcstats.com/fight-details/f84070b049bc14e6
fa48320affd3b2b4,9b5b5a75523728f3,63b65af1c5cb02cb,1c3f5e85b59ec710,Ken Shamrock,Brian Johnston,Open Weight,R,https://www.ufcstats.com/fight-details/fa48320affd3b2b4
13fa791f0772250c,9bcf8603ceb25680,98b80a717b9bda17,b9d0fd83bb8a147a,Matt Hamill,Keith Jardine,Light Heavyweight,R,https://www.ufcstats.com/fight-details/13fa791f0772250c
256c9a39386f94a9,9bcf8603ceb25680,210935fd21670f6d,85248da6e9e2f7e7,Rich Attonito,Jamie Yager,Middleweight,R,https://www.ufcstats.com/fight-details/256c9a39386f94a9
3657196c2f624138,9bcf8603ceb25680,7339d340aa2889cb,01f022fa494188e2,Kyle Noke,Josh Bryant,Middleweight,R,https://www.ufcstats.com/fight-details/3657196c2f624138
3eb829eb77256ac0,9bcf8603ceb25680,0c6d9ea8306c029e,fd5b6598a3b70c0a,Brad Tavares,Seth Baczynski,Middleweight,R,https://www.ufcstats.com/fight-details/3eb829eb77256ac0
76ca3d1cefd6945a,9bcf8603ceb25680,a0c139b34f11421a,c11f50e9c1513ce9,John Gunderson,Mark Holst,Lightweight,R,https://www.ufcstats.com/fight-details/76ca3d1cefd6945a
8c082a3c69e2d192,9bcf8603ceb25680,523fa774700d7d3f,baed16f18348908e,Court McGee,Kris McCray,Middleweight,R,https://www.ufcstats.com/fight-details/8c082a3c69e2d192
9b38456520395242,9bcf8603ceb25680,5f87a5c00b3d17ed,f34312c2ccfa0e00,Dennis Siver,Spencer Fisher,Lightweight,R,https://www.ufcstats.com/fight-details/9b38456520395242
a754766050409638,9bcf8603ceb25680,d43a048a880efdff,d5f820c11a121050,Chris Leben,Aaron Simpson,Middleweight,R,https://www.ufcstats.com/fight-details/a754766050409638
a9da6a31229b136c,9bcf8603ceb25680,3236bf606fe9fa5b,cac08b8685387ca5,Travis Browne,James McSweeney,Heavyweight,R,https://www.ufcstats.com/fight-details/a9da6a31229b136c
c3e49cc87bd262c8,9bcf8603ceb25680,6c2030e0a143a94b,1f77fce698e80488,Chris Camozzi,James Hammortree,Middleweight,R,https://www.ufcstats.com/fight-details/c3e49cc87bd262c8
1520290d28b75b53,9bcfb40dbcd50568,bd58d34e39b7b12a,b4ad3a06ee4d660c,Ben Rothwell,Alistair Overeem,Heavyweight,R,https://www.ufcstats.com/fight-details/1520290d28b75b53
1c980547431ddcef,9bcfb40dbcd50568,59279a7c978f7da0,a20d7dfaba74c067,Al Iaquinta,Rodrigo Damm,Lightweight,R,https://www.ufcstats.com/fight-details/1c980547431ddcef
603b0b1fa3ab8f20,9bcfb40dbcd50568,55f446032177b119,3a524c6700addc24,Chris Beal,Tateki Matsuda,Bantamweight,R,https://www.ufcstats.com/fight-details/603b0b1fa3ab8f20
7ba4a04673307cc9,9bcfb40dbcd50568,4bd6b4800070b069,bd5403efbaa445c0,Chas Skelly,Sean Soriano,Featherweight,R,https://www.ufcstats.com/fight-details/7ba4a04673307cc9
80faf0c138d20999,9bcfb40dbcd50568,7a703c565ccaa18f,232c582f29f8f65e,Jacare Souza,Gegard Mousasi,Middleweight,R,https://www.ufcstats.com/fight-details/80faf0c138d20999
839c8cd7b1a32c7c,9bcfb40dbcd50568,92437c6775b3f7d1,9fa568ad2bf2cb0b,John Moraga,Justin Scoggins,Flyweight,R,https://www.ufcstats.com/fight-details/839c8cd7b1a32c7c
98e21492b6bc15d3,9bcfb40dbcd50568,0dba4df5f34d5ff0,6c2030e0a143a94b,Rafael Natal,Chris Camozzi,Middleweight,R,https://www.ufcstats.com/fight-details/98e21492b6bc15d3
c9733393385105cb,9bcfb40dbcd50568,3bad7ef643840f67,c58f51dedb310998,Joe Lauzon,Michael Chiesa,Lightweight,R,https://www.ufcstats.com/fight-details/c9733393385105cb
fd4d5685c2e207b5,9bcfb40dbcd50568,ba280572acfba13f,d3df1add9d9a7efb,Matt Mitrione,Derrick Lewis,Heavyweight,R,https://www.ufcstats.com/fight-details/fd4d5685c2e207b5
06910bddb0745856,9c37681096c6f3a9,887961364be5ceb3,cd7763bcadb5d4c8,King Green,Alan Patrick,Lightweight,R,https://www.ufcstats.com/fight-details/06910bddb0745856
0ffbf3096a13b47e,9c37681096c6f3a9,eb04b9d31e938edb,f0feeb2192937424,Michelle Waterson-Gomez,Angela Hill,Women's Strawweight,R,https://www.ufcstats.com/fight-details/0ffbf3096a13b47e
1ed8776f978a0155,9c37681096c6f3a9,ee18ff42063174df,78e501478a36a018,Ottman Azaitar,Khama Worthy,Lightweight,R,https://www.ufcstats.com/fight-details/1ed8776f978a0155
2461756d8acd56d2,9c37681096c6f3a9,c0badf3243907e59,2c5a0b8317f8f27a,Alexandr Romanov,Roque Martinez,Heavyweight,R,https://www.ufcstats.com/fight-details/2461756d8acd56d2
3901d9cdbb0949bc,9c37681096c6f3a9,06f36cf4bd97ec77,18b602842a24f7c5,Ed Herman,Mike Rodriguez,Light Heavyweight,R,https://www.ufcstats.com/fight-details/3901d9cdbb0949bc
463fc1fd1f17befb,9c37681096c6f3a9,a331233f597090a5,3c5005b66696d790,Bryan Barberena,Anthony Ivy,Welterweight,R,https://www.ufcstats.com/fight-details/463fc1fd1f17befb
764012f51c7dc223,9c37681096c6f3a9,4498b382c65a7faa,05fa626cb33d15b8,Roxanne Modafferi,Andrea Lee,Women's Flyweight,R,https://www.ufcstats.com/fight-details/764012f51c7dc223
bcc9dca5136fc765,9c37681096c6f3a9,4d8fa64202cee4c1,7c9f96f9a6a5cd50,Jalin Turner,Brok Weaver,Catch Weight,R,https://www.ufcstats.com/fight-details/bcc9dca5136fc765
c58aaabf2c5635d7,9c37681096c6f3a9,aa171d55d4b5208f,31f8081c7600da93,Billy Quarantillo,Kyle Nelson,Featherweight,R,https://www.ufcstats.com/fight-details/c58aaabf2c5635d7
cf0e0f95524f187a,9c37681096c6f3a9,4234f0097c83fa62,86d9dbe1bfcbade7,Sijara Eubanks,Julia Avila,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/cf0e0f95524f187a
e1bb0b615c02d715,9c37681096c6f3a9,37c5366d18ed6c05,35b3772629e27a49,Roosevelt Roberts,Kevin Croom,Lightweight,NC,https://www.ufcstats.com/fight-details/e1bb0b615c02d715
ed8fb10b596e6fa4,9c37681096c6f3a9,70d2329a92864fdb,928ae2e5b5f7a9ec,Sabina Mazo,Justine Kish,Women's Flyweight,R,https://www.ufcstats.com/fight-details/ed8fb10b596e6fa4
06713afc60301c0c,9c5828c6fd9dc948,971dba22c622af12,abb68e3c7ca128f2,Josefine Knutsson,Julia Polastri,Women's Strawweight,R,https://www.ufcstats.com/fight-details/06713afc60301c0c
19ef5890b20f903a,9c5828c6fd9dc948,a6eb54ae17a551be,f1ab6f37492c630a,Gabriella Fernandes,Carli Judice,Women's Flyweight,R,https://www.ufcstats.com/fight-details/19ef5890b20f903a
3b1438e9ec64990e,9c5828c6fd9dc948,8d3273573b85be09,84f727cf0166d6f2,Asu Almabayev,Jose Johnson,Flyweight,R,https://www.ufcstats.com/fight-details/3b1438e9ec64990e
6bdb93f9b4581bf6,9c5828c6fd9dc948,46e0d677f91bacc0,3a314d9fa7c6825d,Miles Johns,Douglas Silva de Andrade,Bantamweight,R,https://www.ufcstats.com/fight-details/6bdb93f9b4581bf6
6f31285305881fe3,9c5828c6fd9dc948,6e9f40c706f91f32,09e62c450e754913,Nate Maness,Jimmy Flick,Flyweight,R,https://www.ufcstats.com/fight-details/6f31285305881fe3
78a7bf038e56881d,9c5828c6fd9dc948,710f0f8c5d5c9d41,0e46690e55a8df75,Lucas Almeida,Timmy Cuamba,Featherweight,R,https://www.ufcstats.com/fight-details/78a7bf038e56881d
7f14be4e45bca6bd,9c5828c6fd9dc948,4461d7e47375a895,ab2b4ff41d6ebe0f,Tatsuro Taira,Alex Perez,Flyweight,R,https://www.ufcstats.com/fight-details/7f14be4e45bca6bd
94f5b35b2b6c72b1,9c5828c6fd9dc948,20bccc9bb4ceb23e,0a73acff6325c1e2,Melquizael Costa,Shayilan Nuerdanbieke,Featherweight,R,https://www.ufcstats.com/fight-details/94f5b35b2b6c72b1
ab7bc93bdf4132c4,9c5828c6fd9dc948,a01a62132460a98d,876f478f796495f7,Adam Fugitt,Josh Quinlan,Welterweight,R,https://www.ufcstats.com/fight-details/ab7bc93bdf4132c4
e47523ac32bfa24c,9c5828c6fd9dc948,7b3503352cd53abb,57186c150c645200,Westin Wilson,Jeka Saragih,Featherweight,R,https://www.ufcstats.com/fight-details/e47523ac32bfa24c
fea3a0643218e16b,9c5828c6fd9dc948,7af33fc4435017f1,1effd880e1f1bb30,Brady Hiestand,Garrett Armfield,Bantamweight,R,https://www.ufcstats.com/fight-details/fea3a0643218e16b
002c1562708ac307,9ca265dfe8323db3,22a92d7f62195791,44470bfd9483c7ad,Tony Ferguson,Katsunori Kikuno,Lightweight,R,https://www.ufcstats.com/fight-details/002c1562708ac307
11d2b546c8533c0f,9ca265dfe8323db3,c77a953488e5607d,6bf5a7d3e081ade2,Vinc Pichel,Anthony Njokuani,Lightweight,R,https://www.ufcstats.com/fight-details/11d2b546c8533c0f
164eb9071caf3fe8,9ca265dfe8323db3,8f6a18831a120817,a54fc2d6fc224dc3,James Krause,Jamie Varner,Lightweight,R,https://www.ufcstats.com/fight-details/164eb9071caf3fe8
1789d630e31e9c77,9ca265dfe8323db3,c58f51dedb310998,a8283a4f415e1eb9,Michael Chiesa,Francisco Trinaldo,Lightweight,R,https://www.ufcstats.com/fight-details/1789d630e31e9c77
2f6b63e8ec62e3ca,9ca265dfe8323db3,d967f0128c323de6,1ccf4e7caff270df,Daniel Cormier,Dan Henderson,Light Heavyweight,R,https://www.ufcstats.com/fight-details/2f6b63e8ec62e3ca
4ead27d52c14697a,9ca265dfe8323db3,c76ec2bc3a57666a,59279a7c978f7da0,Mitch Clarke,Al Iaquinta,Lightweight,R,https://www.ufcstats.com/fight-details/4ead27d52c14697a
8d98ccae1057815e,9ca265dfe8323db3,b8aef0faf4ce9b31,34c2b3656f88f7ef,Sam Sicilia,Aaron Phillips,Featherweight,R,https://www.ufcstats.com/fight-details/8d98ccae1057815e
b56fd6eb7d0b6083,9ca265dfe8323db3,e64b96c07d7ce999,49f4b511932f71e9,Li Jingliang,David Michaud,Welterweight,R,https://www.ufcstats.com/fight-details/b56fd6eb7d0b6083
c3e3d5ef06a45616,9ca265dfe8323db3,f2925e6db404bf1d,d81ac739417d7f53,Robbie Lawler,Jake Ellenberger,Welterweight,R,https://www.ufcstats.com/fight-details/c3e3d5ef06a45616
edcb573f1462846e,9ca265dfe8323db3,c849740a3ff51931,2c99576fefe53c7c,TJ Dillashaw,Renan Barao,Bantamweight,R,https://www.ufcstats.com/fight-details/edcb573f1462846e
ee0075e188e87e86,9ca265dfe8323db3,fc60ecf0671b9489,32be4b7f7de1c905,Chris Holdsworth,Chico Camus,Bantamweight,R,https://www.ufcstats.com/fight-details/ee0075e188e87e86
f9a59f7c67fbce01,9ca265dfe8323db3,48e093ea1f43a053,7ea4a9f07df33a45,Takeya Mizugaki,Francisco Rivera,Bantamweight,R,https://www.ufcstats.com/fight-details/f9a59f7c67fbce01
0e30b22cd0987640,9ccdd2ce45903f34,253de74457bd6374,94070f6544c4b2a5,Tony Fryklund,Rodrigo Ruas,Middleweight,R,https://www.ufcstats.com/fight-details/0e30b22cd0987640
255da7afa89eb0e5,9ccdd2ce45903f34,01b39decaf0abf6a,1975c2272ba40e71,Benji Radach,Nick Serra,Welterweight,R,https://www.ufcstats.com/fight-details/255da7afa89eb0e5
2d1c4027b8e50a0d,9ccdd2ce45903f34,a390eb8a9b2df298,0ee783aa00e468f0,Chuck Liddell,Vitor Belfort,Light Heavyweight,R,https://www.ufcstats.com/fight-details/2d1c4027b8e50a0d
37ae54e5a84fd646,9ccdd2ce45903f34,f2925e6db404bf1d,21b1132949f2a9b0,Robbie Lawler,Steve Berger,Welterweight,R,https://www.ufcstats.com/fight-details/37ae54e5a84fd646
3c27780140809908,9ccdd2ce45903f34,c3ea8deeba00462b,5d7c18191b8aa432,Pete Spratt,Zach Light,Welterweight,R,https://www.ufcstats.com/fight-details/3c27780140809908
5637c7b3e4131941,9ccdd2ce45903f34,5f04e3d58d9ce982,9a967e8e43dcef63,Yves Edwards,Joao Pierini,Lightweight,R,https://www.ufcstats.com/fight-details/5637c7b3e4131941
1e9f081a84e7ec18,9ddfb3369a3b0394,814ff3018127e8fc,ae7fe94f117f98cf,Ricky Glenn,Joaquim Silva,Lightweight,R,https://www.ufcstats.com/fight-details/1e9f081a84e7ec18
2bdf774dc8b17504,9ddfb3369a3b0394,31123249b0bbf52e,e9213f53ddeca978,Matt Brown,Dhiego Lima,Welterweight,R,https://www.ufcstats.com/fight-details/2bdf774dc8b17504
50cae63d530ede7c,9ddfb3369a3b0394,c451d67c09c55418,82a5152216251682,Chan Sung Jung,Dan Ige,Featherweight,R,https://www.ufcstats.com/fight-details/50cae63d530ede7c
53ed3f8f653b37b2,9ddfb3369a3b0394,7dda2cf308f24a02,e0b0cf71e0d69dd0,Virna Jandiroba,Kanako Murata,Women's Strawweight,R,https://www.ufcstats.com/fight-details/53ed3f8f653b37b2
6fd9a013cea5a403,9ddfb3369a3b0394,e2f6b2769aaedd6c,98c23cb6da5b3352,Serghei Spivac,Aleksei Oleinik,Heavyweight,R,https://www.ufcstats.com/fight-details/6fd9a013cea5a403
744627aec853874e,9ddfb3369a3b0394,8c57c7b8c3bab0eb,c2a670b22d2e196f,Nicolae Negumereanu,Aleksa Camur,Light Heavyweight,R,https://www.ufcstats.com/fight-details/744627aec853874e
87c8e086c29ae543,9ddfb3369a3b0394,2558ae2e5671e318,4aa58269d0664b5b,Khaos Williams,Matthew Semelsberger,Welterweight,R,https://www.ufcstats.com/fight-details/87c8e086c29ae543
a83ebbf013905949,9ddfb3369a3b0394,7c7332319c14094c,113df4fde64735c6,Marlon Vera,Davey Grant,Bantamweight,R,https://www.ufcstats.com/fight-details/a83ebbf013905949
bb1ac382e0277b3f,9ddfb3369a3b0394,12ebd7d157e91701,4dcfb28c011c11b2,Bruno Silva,Wellington Turman,Middleweight,R,https://www.ufcstats.com/fight-details/bb1ac382e0277b3f
d3c0dfa57950aefd,9ddfb3369a3b0394,a68575214ecad140,902ec2cc48c8ae8a,SeungWoo Choi,Julian Erosa,Featherweight,R,https://www.ufcstats.com/fight-details/d3c0dfa57950aefd
d684d8b02ab53031,9ddfb3369a3b0394,04835018f90b118c,e99821959a840bb8,Casey O'Neill,Lara Procopio,Women's Flyweight,R,https://www.ufcstats.com/fight-details/d684d8b02ab53031
e8fd128286788a6d,9ddfb3369a3b0394,b5da8f7d05e85a55,2c5a0b8317f8f27a,Josh Parisian,Roque Martinez,Heavyweight,R,https://www.ufcstats.com/fight-details/e8fd128286788a6d
017c090e9e8d2957,9de7c97e1c0d7927,d945aae53e3e54e6,a7151778b3381036,Thiago Moises,Kurt Holobaugh,Lightweight,R,https://www.ufcstats.com/fight-details/017c090e9e8d2957
07c00213ec388e07,9de7c97e1c0d7927,6a1901c62ab3870f,47b63240018d5d86,Jessica Andrade,Rose Namajunas,Women's Strawweight,R,https://www.ufcstats.com/fight-details/07c00213ec388e07
0febad4c4a3d69fc,9de7c97e1c0d7927,c47df9303d318c67,73c7cfa551289285,Clay Guida,BJ Penn,Lightweight,R,https://www.ufcstats.com/fight-details/0febad4c4a3d69fc
1218cba28d4dce94,9de7c97e1c0d7927,b9f28e7045fdfce7,225def29ecfe0fc1,Raoni Barcelos,Carlos Huachin,Bantamweight,R,https://www.ufcstats.com/fight-details/1218cba28d4dce94
2b038a467a89c73c,9de7c97e1c0d7927,d317a5e2b3f88c5f,1bcaac2d99b90fce,Warlley Alves,Sergio Moraes,Welterweight,R,https://www.ufcstats.com/fight-details/2b038a467a89c73c
3d941525f5c623e3,9de7c97e1c0d7927,a12a8314adc1c1c9,31ee470ef5dc8d7f,Laureano Staropoli,Thiago Alves,Welterweight,R,https://www.ufcstats.com/fight-details/3d941525f5c623e3
413a4c217ee0193f,9de7c97e1c0d7927,a67f5afa8d6a1b80,73e09f837f3b5ecc,Ryan Spann,Rogerio Nogueira,Light Heavyweight,R,https://www.ufcstats.com/fight-details/413a4c217ee0193f
707cb14717df5960,9de7c97e1c0d7927,528b071cf3da7c56,b1e5bcaad32a3cac,Luana Carolina,Priscila Cachoeira,Women's Flyweight,R,https://www.ufcstats.com/fight-details/707cb14717df5960
7b53967f282a0d0a,9de7c97e1c0d7927,e1248941344b3288,d0f3959b4a9747e6,Alexander Volkanovski,Jose Aldo,Featherweight,R,https://www.ufcstats.com/fight-details/7b53967f282a0d0a
8cf4836e2b43c241,9de7c97e1c0d7927,578ef12674df1e6a,673ea7dcc786b1b3,Irene Aldana,Bethe Correia,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/8cf4836e2b43c241
a08dffad240dc3d4,9de7c97e1c0d7927,13a0275fa13c4d26,1f454354805b6f75,Jared Cannonier,Anderson Silva,Middleweight,R,https://www.ufcstats.com/fight-details/a08dffad240dc3d4
e4bbec619aa04dea,9de7c97e1c0d7927,36541f1e6c5d4955,5b2325cd70dbe2ea,Viviane Araujo,Talita Bernardo,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/e4bbec619aa04dea
017e0b7e864b0aa3,9e0f28d1f639ad73,fc169c387b4b465d,578ef12674df1e6a,Raquel Pennington,Irene Aldana,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/017e0b7e864b0aa3
15ce105716441c54,9e0f28d1f639ad73,03f982ca3735070c,98c23cb6da5b3352,Walt Harris,Aleksei Oleinik,Heavyweight,R,https://www.ufcstats.com/fight-details/15ce105716441c54
24bcade0007c2246,9e0f28d1f639ad73,bc711b6dd95c1af6,7c9c6a884be167fe,Mario Bautista,Jin Soo Son,Bantamweight,R,https://www.ufcstats.com/fight-details/24bcade0007c2246
816662e622987a14,9e0f28d1f639ad73,f1fac969a1d70b08,6a2f7c151031653d,Leon Edwards,Rafael Dos Anjos,Welterweight,R,https://www.ufcstats.com/fight-details/816662e622987a14
88b1d4f951070f83,9e0f28d1f639ad73,85073dbd1be65ed9,83b00f7597e5ac83,Greg Hardy,Juan Adams,Heavyweight,R,https://www.ufcstats.com/fight-details/88b1d4f951070f83
96d33e46267d4eaf,9e0f28d1f639ad73,7aa3d6964eff4877,b93c06d09d1c4ac0,Alex Caceres,Steven Peterson,Featherweight,R,https://www.ufcstats.com/fight-details/96d33e46267d4eaf
9d6b46a3cf5ec494,9e0f28d1f639ad73,193b9d1858bc4df3,6256b2b1562cb8e1,Dan Hooker,James Vick,Lightweight,R,https://www.ufcstats.com/fight-details/9d6b46a3cf5ec494
bc01ce748a5723df,9e0f28d1f639ad73,a4de54ea806fb525,002ca196477ce572,Ray Borg,Gabriel Silva,Bantamweight,R,https://www.ufcstats.com/fight-details/bc01ce748a5723df
c5259566abc552b1,9e0f28d1f639ad73,dbac0a413af64bbe,4bf6b225ff6099c4,Felipe Colares,Domingo Pilarte,Bantamweight,R,https://www.ufcstats.com/fight-details/c5259566abc552b1
c92308bbd6107b11,9e0f28d1f639ad73,262a7d06203657e6,a8283a4f415e1eb9,Alexander Hernandez,Francisco Trinaldo,Lightweight,R,https://www.ufcstats.com/fight-details/c92308bbd6107b11
dd51d1aed9536da6,9e0f28d1f639ad73,8e1f36476ef02a6a,4498b382c65a7faa,Jennifer Maia,Roxanne Modafferi,Women's Flyweight,R,https://www.ufcstats.com/fight-details/dd51d1aed9536da6
f065dc596a08a258,9e0f28d1f639ad73,3738e68d2261e60f,bd58d34e39b7b12a,Andrei Arlovski,Ben Rothwell,Heavyweight,R,https://www.ufcstats.com/fight-details/f065dc596a08a258
f711b3ec6bc3c407,9e0f28d1f639ad73,7279654c7674cd24,d156513a19acf856,Klidson Abreu,Sam Alvey,Light Heavyweight,R,https://www.ufcstats.com/fight-details/f711b3ec6bc3c407
1a502852b706f674,9e30f69cc0869301,b6850671a008bf9a,5f179af5fffeb9f6,Felice Herrig,Cortney Casey,Women's Strawweight,R,https://www.ufcstats.com/fight-details/1a502852b706f674
21f7fc538ea646e8,9e30f69cc0869301,150ff4cc642270b9,d0f3959b4a9747e6,Max Holloway,Jose Aldo,Featherweight,R,https://www.ufcstats.com/fight-details/21f7fc538ea646e8
23e5acd1549b538a,9e30f69cc0869301,33a331684283900f,9e8f6c728eb01124,Eddie Alvarez,Justin Gaethje,Lightweight,R,https://www.ufcstats.com/fight-details/23e5acd1549b538a
40d9b5b47acf260b,9e30f69cc0869301,ce1e867808ef5fce,a9d6e047ce48ab63,Justin Willis,Allen Crowder,Heavyweight,R,https://www.ufcstats.com/fight-details/40d9b5b47acf260b
4712708adb1507aa,9e30f69cc0869301,8d03ce87ca14e778,b4ad3a06ee4d660c,Francis Ngannou,Alistair Overeem,Heavyweight,R,https://www.ufcstats.com/fight-details/4712708adb1507aa
54c5284c1b792912,9e30f69cc0869301,813550bc53b15fb0,57b10fca4f9c9a7a,Yancy Medeiros,Alex Oliveira,Welterweight,R,https://www.ufcstats.com/fight-details/54c5284c1b792912
676320a61f800f10,9e30f69cc0869301,2747c60e42d9d75f,7cbf7c78d3b34218,David Teymur,Drakkar Klose,Lightweight,R,https://www.ufcstats.com/fight-details/676320a61f800f10
6aea6d3e6944999c,9e30f69cc0869301,eae431e70064e046,71f048adbfed5b49,Abdul Razak Alhassan,Sabah Homasi,Welterweight,R,https://www.ufcstats.com/fight-details/6aea6d3e6944999c
6c25f8fd66f16d7e,9e30f69cc0869301,d4a31850a7457f1b,bd878a638e0e3be3,Amanda Cooper,Angela Magana,Women's Strawweight,R,https://www.ufcstats.com/fight-details/6c25f8fd66f16d7e
a3b7cbdb6d2607f4,9e30f69cc0869301,2e19380f34871c6a,917a5cb9821df261,Dominick Reyes,Jeremy Kimball,Light Heavyweight,R,https://www.ufcstats.com/fight-details/a3b7cbdb6d2607f4
c83487136636e9bf,9e30f69cc0869301,e5010b1b94ca5755,07225ba28ae309b6,Paul Felder,Charles Oliveira,Lightweight,R,https://www.ufcstats.com/fight-details/c83487136636e9bf
cc2809e10315a6b5,9e30f69cc0869301,056c493bbd76a918,de75d1c45a39e221,Henry Cejudo,Sergio Pettis,Flyweight,R,https://www.ufcstats.com/fight-details/cc2809e10315a6b5
ea674e0285fb77f5,9e30f69cc0869301,31ef8b67e13495b3,eb04b9d31e938edb,Tecia Pennington,Michelle Waterson-Gomez,Women's Strawweight,R,https://www.ufcstats.com/fight-details/ea674e0285fb77f5
4f07c6724682cd00,9f3d6ddef3d3cccc,01b352b6a9074d5c,3f11b5d4bd76a6d9,Chase Sherman,Damian Grabowski,Heavyweight,R,https://www.ufcstats.com/fight-details/4f07c6724682cd00
573908b71b361312,9f3d6ddef3d3cccc,7c7332319c14094c,7be14eaed4c74856,Marlon Vera,Brian Kelleher,Bantamweight,R,https://www.ufcstats.com/fight-details/573908b71b361312
5be97c1fa222093d,9f3d6ddef3d3cccc,3a8176e15b9887c1,8c0580d4fff106c1,Chris Weidman,Kelvin Gastelum,Middleweight,R,https://www.ufcstats.com/fight-details/5be97c1fa222093d
657fd7ab7bdf9f15,9f3d6ddef3d3cccc,8adcbd525fab8d9b,4e0692ad070976e4,Elizeu Zaleski dos Santos,Lyman Good,Welterweight,R,https://www.ufcstats.com/fight-details/657fd7ab7bdf9f15
76d6789779d3721c,9f3d6ddef3d3cccc,e51e5cb722bd47a8,fcd448a2fe1a23cc,Patrick Cummins,Gian Villante,Light Heavyweight,R,https://www.ufcstats.com/fight-details/76d6789779d3721c
7c23770c639dcd22,9f3d6ddef3d3cccc,9c907996820d2d69,2b074403b7c6cdb4,Jimmie Rivera,Thomas Almeida,Bantamweight,R,https://www.ufcstats.com/fight-details/7c23770c639dcd22
7e2bc09d866b3bd7,9f3d6ddef3d3cccc,cad24459b28592ca,0dba4df5f34d5ff0,Eryk Anders,Rafael Natal,Middleweight,R,https://www.ufcstats.com/fight-details/7e2bc09d866b3bd7
8028d5de087755dc,9f3d6ddef3d3cccc,92a9aa9c93192871,6f242453c91a5af0,Darren Elkins,Dennis Bermudez,Featherweight,R,https://www.ufcstats.com/fight-details/8028d5de087755dc
9f114a219523bf7d,9f3d6ddef3d3cccc,98d961097baaf308,fa37628269132d1a,Shane Burgos,Godofredo Pepey,Featherweight,R,https://www.ufcstats.com/fight-details/9f114a219523bf7d
b2297232b9310ba5,9f3d6ddef3d3cccc,c8097968da5e5f13,96c336b463e0662c,Chris Wade,Frankie Perez,Lightweight,R,https://www.ufcstats.com/fight-details/b2297232b9310ba5
bcf842992f9accdc,9f3d6ddef3d3cccc,68f6e96c5fa6e044,c5af5750e8bae4f0,Jeremy Kennedy,Kyle Bochniak,Featherweight,R,https://www.ufcstats.com/fight-details/bcf842992f9accdc
d0e5487f55c57ad2,9f3d6ddef3d3cccc,57b10fca4f9c9a7a,4c7781da8c6cae93,Alex Oliveira,Ryan LaFlare,Welterweight,R,https://www.ufcstats.com/fight-details/d0e5487f55c57ad2
d83ae4a2e117b775,9f3d6ddef3d3cccc,c482c8605455a213,cc900af167fbedfd,Junior Albini,Timothy Johnson,Heavyweight,R,https://www.ufcstats.com/fight-details/d83ae4a2e117b775
1228c4297882e8ba,9fd1f08dd4aec14a,eb1723480fa2f96c,5f04e3d58d9ce982,Caol Uno,Yves Edwards,Lightweight,R,https://www.ufcstats.com/fight-details/1228c4297882e8ba
18273af728dda0c8,9fd1f08dd4aec14a,50cc91ce2982785d,b76ed59283d3559c,Ricco Rodriguez,Tsuyoshi Kohsaka,Heavyweight,R,https://www.ufcstats.com/fight-details/18273af728dda0c8
188537d906b30a7c,9fd1f08dd4aec14a,85d905f7c4f5a1af,0e041d43a47d2e4b,Murilo Bustamante,Matt Lindland,Middleweight,R,https://www.ufcstats.com/fight-details/188537d906b30a7c
5550e3d9ff8b965c,9fd1f08dd4aec14a,f2925e6db404bf1d,f2c8ebbeafd45f2b,Robbie Lawler,Aaron Riley,Welterweight,R,https://www.ufcstats.com/fight-details/5550e3d9ff8b965c
56812137775844c8,9fd1f08dd4aec14a,1652f3213655b935,7aa88401f93ce836,Phil Baroni,Amar Suloev,Middleweight,R,https://www.ufcstats.com/fight-details/56812137775844c8
92de601366ced6dc,9fd1f08dd4aec14a,73c7cfa551289285,ed73c85164a5f5a4,BJ Penn,Paul Creighton,Lightweight,R,https://www.ufcstats.com/fight-details/92de601366ced6dc
b82abffcf66db401,9fd1f08dd4aec14a,394f55ebca199124,5f2f0da6fd6a84fd,Ivan Salaverry,Andrei Semenov,Middleweight,R,https://www.ufcstats.com/fight-details/b82abffcf66db401
fe60fd0ee67902dc,9fd1f08dd4aec14a,01b39decaf0abf6a,21b1132949f2a9b0,Benji Radach,Steve Berger,Welterweight,NC,https://www.ufcstats.com/fight-details/fe60fd0ee67902dc
