fight_id,event_id,date,matched_side,matched_fighter,db_opponent,bfo_opponent,bfo_opponent_url,offset_days,name_equal_norm,surname_subset,lev_distance,reason
5efd13a12be06706,421ccfc6ddb17958,2025-08-16,blue,Eric Nolan,Baisangur Susurkaev,,,,,,,NO_HEADER_DATE_MATCH
ac57250e3de89d5d,f2c934689243fe4e,2025-08-02,red,Neil Magny,Elizeu Zaleski dos Santos,,,,,,,NO_HEADER_DATE_MATCH
282c8c6c1ed82bfb,f2c934689243fe4e,2025-08-02,red,Tatsuro Taira,HyunSung Park,,,,,,,NO_HEADER_DATE_MATCH
3d6571790c21527c,6cd3dfc54f01287f,2025-08-09,red,Julius Walker,Rafael Cerqueira,,,,,,,NO_HEADER_DATE_MATCH
582d66ce97309e29,28d8638ea0a71908,2025-07-26,blue,Marc-Andre Barriault,Shara Magomedov,,,,,,,NO_HEADER_DATE_MATCH
887c61da1a78a5e1,28d8638ea0a71908,2025-07-26,blue,Jose Ochoa,Asu Almabayev,,,,,,,NO_HEADER_DATE_MATCH
68fe62bac7fd8bb0,6cd3dfc54f01287f,2025-08-09,blue,Anthony Hernandez,Roman Dolidze,,,,,,,NO_HEADER_DATE_MATCH
58080e8989927500,754968e325d6f60d,2025-08-23,red,Brian Ortega,Aljamain Sterling,,,,,,,NO_HEADER_DATE_MATCH
9f4a0de31375ba04,18c49685296c60e6,2025-06-07,red,Jeka Saragih,JooSang Yoo,,,,,,,NO_HEADER_DATE_MATCH
df5dac45fc585fb0,18c49685296c60e6,2025-06-07,red,Mario Bautista,Patchy Mix,,,,,,,NO_HEADER_DATE_MATCH
18a7dc86279066f8,8ad022dd81224f61,2025-05-17,blue,Carlos Hernandez,HyunSung Park,,,,,,,NO_HEADER_DATE_MATCH
d6e2bc6e6c0cc4fe,8ad022dd81224f61,2025-05-17,blue,Connor Matthews,Yadier del Valle,,,,,,,NO_HEADER_DATE_MATCH
6ecfa439ef900bcc,118463dd8db16e7f,2025-05-10,blue,Bruno Silva,Marc-Andre Barriault,,,,,,,NO_HEADER_DATE_MATCH
ad68450307a21ab1,2a898bf9fb7710b3,2025-05-31,blue,Dusko Todorovic,Zachary Reese,,,,,,,NO_HEADER_DATE_MATCH
5fcf18bcd2a020f1,400c7b43c86d27d3,2025-06-21,red,Ismail Naurdiev,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
0e0a4282cd6c86d7,118463dd8db16e7f,2025-05-10,red,Daniel Santos,JeongYeong Lee,,,,,,,NO_HEADER_DATE_MATCH
03bc32bdb5a33496,400c7b43c86d27d3,2025-06-21,red,Jamahal Hill,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
23201d09a78d446d,b2e3aca4cd363477,2025-04-26,blue,Roberto Romero,Timmy Cuamba,,,,,,,NO_HEADER_DATE_MATCH
7d51649373d42571,b2e3aca4cd363477,2025-04-26,red,Da'Mon Blackshear,Alatengheili,,,,,,,NO_HEADER_DATE_MATCH
36db86c39ed09997,39f62b833e4cf126,2025-03-15,blue,Kevin Vallejos,SeungWoo Choi,,,,,,,NO_HEADER_DATE_MATCH
fc3825dd1b67e39d,86b30a86664cb6e4,2025-04-05,red,Cortavious Romious,ChangHo Lee,,,,,,,NO_HEADER_DATE_MATCH
29d9c5a3f2b78903,39f62b833e4cf126,2025-03-15,blue,AJ Cunningham,SuYoung You,,,,,,,NO_HEADER_DATE_MATCH
9d8a37f130db13e5,9766ed20b68c7c33,2025-03-01,red,Manel Kape,Asu Almabayev,,,,,,,NO_HEADER_DATE_MATCH
64fe6e61a24dbf39,0f7210aa8d61af8d,2025-03-29,blue,Ateba Gautier,Jose Medina,,,,,,,NO_HEADER_DATE_MATCH
b6475543ab6d20c9,c50ea21fe9ef478d,2025-02-22,red,Modestas Bukauskas,Rafael Cerqueira,,,,,,,NO_HEADER_DATE_MATCH
206b8c14546d71f1,9766ed20b68c7c33,2025-03-01,red,Charles Johnson,Ramazan Temirov,,,,,,,NO_HEADER_DATE_MATCH
265dbd9be8caa7de,cc2ad11b1f9d818b,2025-03-22,red,Guram Kutateladze,Kaue Fernandes,,,,,,,NO_HEADER_DATE_MATCH
f01851055b8309e0,81ddc98fceb30086,2025-01-11,red,Fatima Kline,Viktoriia Dudakova,,,,,,,NO_HEADER_DATE_MATCH
edf7ce89ad672e85,72c9c2eadfc3277e,2024-12-14,blue,Piera Rodriguez,Josefine Knutsson,,,,,,,NO_HEADER_DATE_MATCH
9c207acb12c17a67,e955046551f8c7dd,2024-11-23,red,Baergeng Jieleyisi,SuYoung You,,,,,,,NO_HEADER_DATE_MATCH
86a2f07e0bf20297,e955046551f8c7dd,2024-11-23,blue,Nikolas Motta,Maheshate,,,,,,,NO_HEADER_DATE_MATCH
d1368ca941c1fefc,86b30a86664cb6e4,2025-04-05,red,Torrez Finney,Robert Valentin,,,,,,,NO_HEADER_DATE_MATCH
828de4f5585c908c,e955046551f8c7dd,2024-11-23,red,Kiru Sahota,DongHun Choi,,,,,,,NO_HEADER_DATE_MATCH
de85ef2fd4769070,e6015889f50075d2,2025-02-08,blue,Rodolfo Bellato,Jimmy Crute,,,,,,,NO_HEADER_DATE_MATCH
781a2ea50f5ae68f,221b2a3070c7ce3e,2024-10-26,red,Ibo Aslan,Rafael Cerqueira,,,,,,,NO_HEADER_DATE_MATCH
8d68863242695224,81ddc98fceb30086,2025-01-11,blue,Ihor Potieria,Marco Tulio,,,,,,,NO_HEADER_DATE_MATCH
c9d2a718f39274c0,585f9ffdb0cd0466,2024-11-09,blue,Zachary Scroggin,Elizeu Zaleski dos Santos,,,,,,,NO_HEADER_DATE_MATCH
8c5e06c71f392f33,eee8efec7b951d84,2024-10-05,red,Alex Pereira,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
f0c4aff7dd1ec4e9,e955046551f8c7dd,2024-11-23,blue,Tabatha Ricci,Yan Xiaonan,,,,,,,NO_HEADER_DATE_MATCH
58dec0a39cdefa3f,eee8efec7b951d84,2024-10-05,red,Ryan Spann,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
bec57d7cce0e6257,e955046551f8c7dd,2024-11-23,blue,Muslim Salikhov,Song Kenan,,,,,,,NO_HEADER_DATE_MATCH
7ba432e218edc17d,079488710f012779,2024-09-28,red,Ailin Perez,Daria Zhelezniakova,,,,,,,NO_HEADER_DATE_MATCH
b80c6eba11c54778,ee0b69e307c857e5,2024-09-07,blue,Chris Padilla,Rongzhu,,,,,,,NO_HEADER_DATE_MATCH
b23554da35a84fbc,5bdcbd8dd681a257,2024-10-12,blue,Cody Haddon,Dan Argueta,,,,,,,NO_HEADER_DATE_MATCH
3cdc6fea724be133,0c01568b1ac77bff,2024-09-14,blue,Aoriqileng,Raul Rosas Jr.,,,,,,,NO_HEADER_DATE_MATCH
b09f54654b0f95f5,221b2a3070c7ce3e,2024-10-26,red,Magomed Ankalaev,Aleksandar Rakic,,,,,,,NO_HEADER_DATE_MATCH
f0723cda67db3954,3ab0df1ddd5f1dc2,2024-11-02,blue,Ivana Petrovic,Jamey-Lyn Horth,,,,,,,NO_HEADER_DATE_MATCH
ea824ac4b8ed8a35,32ba186f4b0e3267,2024-08-17,blue,Ricky Glenn,Song Kenan,,,,,,,NO_HEADER_DATE_MATCH
84973bbdffaf0d0e,2c733e059462c1dc,2024-08-10,red,Marcin Tybura,Serghei Spivac,,,,,,,NO_HEADER_DATE_MATCH
946cae1beed2baec,e6015889f50075d2,2025-02-08,blue,Bruna Brasil,Wang Cong,,,,,,,NO_HEADER_DATE_MATCH
f80143e1f3c3d319,fe435e440b5de0ff,2024-08-03,blue,Sam Hughes,Viktoriia Dudakova,,,,,,,NO_HEADER_DATE_MATCH
3e2bde19e752f64b,026b4f7049085842,2024-07-27,blue,Paddy Pimblett,King Green,,,,,,,NO_HEADER_DATE_MATCH
6fa2dae90bda4742,5bdcbd8dd681a257,2024-10-12,red,Brad Tavares,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
3b1438e9ec64990e,9c5828c6fd9dc948,2024-06-15,blue,Jose Johnson,Asu Almabayev,,,,,,,NO_HEADER_DATE_MATCH
ec8bc554a0646638,c11036da9162cb5f,2024-07-20,blue,Bill Algeo,Dooho Choi,,,,,,,NO_HEADER_DATE_MATCH
b38450d9aa0f52b8,fe435e440b5de0ff,2024-08-03,blue,Michal Oleksiejczuk,Shara Magomedov,,,,,,,NO_HEADER_DATE_MATCH
ec5d705232983b87,5dfe71ade71f3a4b,2024-05-11,blue,Trey Waters,Billy Ray Goff,,,,,,,NO_HEADER_DATE_MATCH
63605e9f3e71d738,46baf0f57edfa4df,2024-05-18,blue,Kleydson Rodrigues,Alatengheili,,,,,,,NO_HEADER_DATE_MATCH
d2caa1ddb9de7481,be8ad887e4d674b0,2024-08-24,blue,Jose Medina,Zachary Reese,,,,,,,NO_HEADER_DATE_MATCH
45de6d0b9cf5451c,a16ce18149021139,2024-04-27,blue,Karine Silva,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
5eebde8fb4d67259,66e0a70352fef46a,2024-07-13,red,Montel Jackson,Da'Mon Blackshear,,,,,,,NO_HEADER_DATE_MATCH
1631f70535ae5dcc,a16ce18149021139,2024-04-27,red,Ivana Petrovic,Liang Na,,,,,,,NO_HEADER_DATE_MATCH
99dc6d45cbdfa322,dba230fe33011201,2024-03-30,red,Virna Jandiroba,Loopy Godinez,,,,,,,NO_HEADER_DATE_MATCH
72f123ddb4cc9d1c,79ff6545b0abc685,2024-03-23,blue,Youssef Zalal,Billy Quarantillo,,,,,,,NO_HEADER_DATE_MATCH
f1c3abce15ef053e,79ff6545b0abc685,2024-03-23,red,Montserrat Rendon,Daria Zhelezniakova,,,,,,,NO_HEADER_DATE_MATCH
efdad54c8550e6e0,6750e338922a099d,2024-04-13,blue,Jim Miller,King Green,,,,,,,NO_HEADER_DATE_MATCH
35f9beb94b4ef9e2,c398235fcaf8d71d,2024-03-16,blue,Kennedy Nzechukwu,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
3d3dde60e3d59c1c,a9df5ae20a97b090,2024-03-09,red,CJ Vergara,Asu Almabayev,,,,,,,NO_HEADER_DATE_MATCH
78a7bf038e56881d,9c5828c6fd9dc948,2024-06-15,blue,Lucas Almeida,Timmy Cuamba,,,,,,,NO_HEADER_DATE_MATCH
5e8c710f9f27aff8,902ab9197b83d0db,2024-02-24,blue,Denys Bondar,Ronaldo Rodriguez,,,,,,,NO_HEADER_DATE_MATCH
cde2f88251b73305,e4a9dbade7c7e1a7,2024-03-02,red,Vinicius Oliveira,Benardo Sopaj,,,,,,,NO_HEADER_DATE_MATCH
1456a3f96ac7e35b,dab0e6cb8c932162,2024-02-17,red,Marcos Rogerio de Lima,Junior Tafa,,,,,,,NO_HEADER_DATE_MATCH
edf46d6962be7e8d,eaea0fc7b76525a8,2024-02-10,red,Bolaji Oki,Timmy Cuamba,,,,,,,NO_HEADER_DATE_MATCH
063e7ce759c52f81,902ab9197b83d0db,2024-02-24,blue,Raoni Barcelos,Cristian Quinonez,,,,,,,NO_HEADER_DATE_MATCH
1afc4f372a125c74,5ef0088c1b19beeb,2023-12-09,blue,Andre Muniz,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
fbedeb4e4b019b94,5ef0088c1b19beeb,2023-12-09,red,Tim Elliott,Sumudaerji,,,,,,,NO_HEADER_DATE_MATCH
d1d3b6ab8a56e973,902ab9197b83d0db,2024-02-24,blue,Mateus Mendonca,Jesus Aguilar,,,,,,,NO_HEADER_DATE_MATCH
35addc4646509286,5ef0088c1b19beeb,2023-12-09,blue,Shannon Ross,HyunSung Park,,,,,,,NO_HEADER_DATE_MATCH
c442899c21d58779,a8e8587a06e73c87,2023-12-16,red,Casey O'Neill,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
6cd542650d886c22,eaea0fc7b76525a8,2024-02-10,red,Daniel Marcos,Aoriqileng,,,,,,,NO_HEADER_DATE_MATCH
91093a019d32af2e,5ef0088c1b19beeb,2023-12-09,red,Anthony Smith,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
3adab28c5c6a9254,5ef0088c1b19beeb,2023-12-09,blue,Kevin Jousset,Song Kenan,,,,,,,NO_HEADER_DATE_MATCH
0320a6a967069571,53e4e21f4c688801,2023-12-02,blue,Cody Brundage,Zachary Reese,,,,,,,NO_HEADER_DATE_MATCH
03eecf1926d9c77c,53e4e21f4c688801,2023-12-02,red,Jalin Turner,King Green,,,,,,,NO_HEADER_DATE_MATCH
7f7d2abc21f171ca,f3a078277b3b8ff4,2023-10-14,red,Terrance McKinney,Brendon Marotte,,,,,,,NO_HEADER_DATE_MATCH
e966de63c8e6b1d5,c8a49ff2acb6f3c5,2023-10-07,blue,Abdul Razak Alhassan,Joe Pyfer,,,,,,,NO_HEADER_DATE_MATCH
d8335b728604b222,c945adc22c2bfe8f,2023-09-23,red,Marina Rodriguez,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
a74a8c1e0a49070d,f3a078277b3b8ff4,2023-10-14,red,Chris Gutierrez,Alatengheili,,,,,,,NO_HEADER_DATE_MATCH
adb411b0f418ce33,c945adc22c2bfe8f,2023-09-23,blue,Hannah Goldy,Mizuki,,,,,,,NO_HEADER_DATE_MATCH
1ba282da76ca82ad,f3a078277b3b8ff4,2023-10-14,red,Irina Alekseeva,Melissa Mullins,,,,,,,NO_HEADER_DATE_MATCH
79f03eca3fe5cdb3,8fa2b06572365321,2023-09-16,blue,Elise Reed,Loopy Godinez,,,,,,,NO_HEADER_DATE_MATCH
ea006bae605e2a6b,ef61d9f5176b3200,2023-09-02,red,Ciryl Gane,Serghei Spivac,,,,,,,NO_HEADER_DATE_MATCH
56809feb4fe7ea61,ece280745f8727b8,2023-09-09,red,Blood Diamond,Charles Radtke,,,,,,,NO_HEADER_DATE_MATCH
f7bc845ce74f5fe7,89a407032911e27e,2023-08-26,blue,Parker Porter,Junior Tafa,,,,,,,NO_HEADER_DATE_MATCH
1aa4c2fa5ffaff00,c8a49ff2acb6f3c5,2023-10-07,red,Grant Dawson,King Green,,,,,,,NO_HEADER_DATE_MATCH
977250a28d3b8a3f,89a407032911e27e,2023-08-26,blue,Yusaku Kinoshita,Billy Ray Goff,,,,,,,NO_HEADER_DATE_MATCH
5d3e046b6bcd49f5,8fa2b06572365321,2023-09-16,red,Edgar Chairez,Daniel Lacerda,,,,,,,NO_HEADER_DATE_MATCH
bfc9989751bd0d04,89a407032911e27e,2023-08-26,red,Waldo Cortes-Acosta,Lukasz Brzeski,,,,,,,NO_HEADER_DATE_MATCH
293c5f4c9aca5c54,89a407032911e27e,2023-08-26,red,Chidi Njokuani,Michal Oleksiejczuk,,,,,,,NO_HEADER_DATE_MATCH
436a1ce6b0c6b4bb,6f81b6de2557739a,2023-08-05,red,Sean Woodson,Dennis Buzukja,,,,,,,NO_HEADER_DATE_MATCH
eff6ec2b2f1fb27b,ccd58ff71e260ed5,2023-07-29,red,Derrick Lewis,Marcos Rogerio de Lima,,,,,,,NO_HEADER_DATE_MATCH
3a8af8ee23444b72,f3a078277b3b8ff4,2023-10-14,red,Darren Elkins,TJ Brown,,,,,,,NO_HEADER_DATE_MATCH
ee796ecb4ee8680b,2719f300b0439039,2023-08-19,red,Aljamain Sterling,Sean O'Malley,,,,,,,NO_HEADER_DATE_MATCH
800a35b3a7e52308,ccd58ff71e260ed5,2023-07-29,blue,Alex Pereira,Jan Blachowicz,,,,,,,NO_HEADER_DATE_MATCH
2c160a1d1fdbf0b0,d2fa318f34d0aadc,2023-08-12,blue,Marcus McGhee,JP Buys,,,,,,,NO_HEADER_DATE_MATCH
3de326b65aa6245d,ccd58ff71e260ed5,2023-07-29,red,Matthew Semelsberger,Uros Medic,,,,,,,NO_HEADER_DATE_MATCH
539732694ab2c8d6,13a0fb8fbdafb54f,2023-10-21,blue,Bruno Silva,Shara Magomedov,,,,,,,NO_HEADER_DATE_MATCH
c57a4810c932b296,d2fa318f34d0aadc,2023-08-12,blue,Chris Daukaus,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
f557405652165aa3,e9e1acc96536bb4f,2023-07-01,red,Sean Strickland,Abus Magomedov,,,,,,,NO_HEADER_DATE_MATCH
531ce3d8011fa1f6,6f81b6de2557739a,2023-08-05,red,Ignacio Bahamondes,Ludovit Klein,,,,,,,NO_HEADER_DATE_MATCH
f1eca70738ca073e,ccd58ff71e260ed5,2023-07-29,red,Tony Ferguson,King Green,,,,,,,NO_HEADER_DATE_MATCH
420f7e6530dbc727,6085ceb59087514b,2023-07-08,red,Shannon Ross,Jesus Aguilar,,,,,,,NO_HEADER_DATE_MATCH
ea29714dcfb07ce2,e9e1acc96536bb4f,2023-07-01,blue,Melissa Gatto,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
454265014520a3f8,e9e1acc96536bb4f,2023-07-01,red,Guram Kutateladze,Elves Brener,,,,,,,NO_HEADER_DATE_MATCH
6adfe44b110c1510,c9885b1b7c7055a0,2023-07-15,red,Albert Duraev,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
560a971c6ab8b854,d2fa318f34d0aadc,2023-08-12,blue,Tafon Nchukwi,AJ Dobson,,,,,,,NO_HEADER_DATE_MATCH
dbf8a4b0870a47d1,6085ceb59087514b,2023-07-08,red,Cameron Saaiman,Terrence Mitchell,,,,,,,NO_HEADER_DATE_MATCH
ced01368259428f5,a780d16cf7eed44d,2023-06-24,red,Neil Magny,Phil Rowe,,,,,,,NO_HEADER_DATE_MATCH
e5ac7343b6d45188,ccd58ff71e260ed5,2023-07-29,blue,Vinicius Salvador,CJ Vergara,,,,,,,NO_HEADER_DATE_MATCH
e24b65cd8721349a,b6c6d1731ff00eeb,2023-06-10,red,Aiemann Zahabi,Aoriqileng,,,,,,,NO_HEADER_DATE_MATCH
7ba54a10f28c9496,b9415726dc3ec526,2023-06-17,blue,Cristian Quinonez,Kyung Ho Kang,,,,,,,NO_HEADER_DATE_MATCH
1676c64a94be0557,b6c6d1731ff00eeb,2023-06-10,blue,Maria Oliveira,Diana Belbita,,,,,,,NO_HEADER_DATE_MATCH
9124740fe7816d70,a780d16cf7eed44d,2023-06-24,red,Brendan Allen,Bruno Silva,,,,,,,NO_HEADER_DATE_MATCH
913d8a35095591d5,7abe471b61725980,2023-06-03,blue,Victor Altamirano,Tim Elliott,,,,,,,NO_HEADER_DATE_MATCH
a122968e96068800,7abe471b61725980,2023-06-03,red,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,,,,,,,NO_HEADER_DATE_MATCH
72bb7605e340a8fe,7abe471b61725980,2023-06-03,blue,Luan Lacerda,Da'Mon Blackshear,,,,,,,NO_HEADER_DATE_MATCH
4b12a4b48755cd6b,6085ceb59087514b,2023-07-08,blue,Yair Rodriguez,Alexander Volkanovski,,,,,,,NO_HEADER_DATE_MATCH
947ea1122c04ba18,b6c6d1731ff00eeb,2023-06-10,red,David Dvorak,Steve Erceg,,,,,,,NO_HEADER_DATE_MATCH
ecec1b0dd64ca2ae,51b1e2fd9872005b,2023-04-29,red,Caio Borralho,Michal Oleksiejczuk,,,,,,,NO_HEADER_DATE_MATCH
93fb6c7e590487f9,3c6976f8182d9527,2023-05-06,red,Joseph Holmes,Claudio Ribeiro,,,,,,,NO_HEADER_DATE_MATCH
d22de60b7a3d908c,3c6976f8182d9527,2023-05-06,blue,Ikram Aliskerov,Phil Hawes,,,,,,,NO_HEADER_DATE_MATCH
d00d5ef4ae0ac01b,6fb1ba67bef41b37,2023-04-22,red,Brad Tavares,Bruno Silva,,,,,,,NO_HEADER_DATE_MATCH
f18d44292036d5de,a780d16cf7eed44d,2023-06-24,red,Trevor Peek,Chepe Mariscal,,,,,,,NO_HEADER_DATE_MATCH
277233ca9ea25674,6fb1ba67bef41b37,2023-04-22,red,Brady Hiestand,Batgerel Danaa,,,,,,,NO_HEADER_DATE_MATCH
5704e73f91b9e7f7,5a558ba1ff5e9121,2023-11-11,blue,Alessandro Costa,Steve Erceg,,,,,,,NO_HEADER_DATE_MATCH
8b296724a6844865,a780d16cf7eed44d,2023-06-24,blue,Loik Radzhabov,Mateusz Rebecki,,,,,,,NO_HEADER_DATE_MATCH
8dbfbd8f8bd0f00b,51b1e2fd9872005b,2023-04-29,blue,Waldo Cortes-Acosta,Marcos Rogerio de Lima,,,,,,,NO_HEADER_DATE_MATCH
640d52630f4f8a61,6fb1ba67bef41b37,2023-04-22,blue,Jared Gordon,King Green,,,,,,,NO_HEADER_DATE_MATCH
4c9bbd9758be1168,3c6976f8182d9527,2023-05-06,red,Khaos Williams,Rolando Bedoya,,,,,,,NO_HEADER_DATE_MATCH
ad7bd4b3ee923498,7abe471b61725980,2023-06-03,red,Jamie Mullarkey,Muhammad Naimov,,,,,,,NO_HEADER_DATE_MATCH
780147f2ed2637d1,3dc3022232b79c7a,2023-04-08,red,Cynthia Calvillo,Loopy Godinez,,,,,,,NO_HEADER_DATE_MATCH
95349402616097cd,3dc3022232b79c7a,2023-04-08,blue,Luana Pinheiro,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
53d6d5ad08ac0694,e4bb7e483c4ad318,2023-03-18,red,Juliana Miller,Veronica Hardy,,,,,,,NO_HEADER_DATE_MATCH
11a5a852313d1f5b,3c6976f8182d9527,2023-05-06,red,Jessica Andrade,Yan Xiaonan,,,,,,,NO_HEADER_DATE_MATCH
c3af2b6ab1262fef,35080a7f406f9ab3,2023-03-11,red,Tyson Nam,Bruno Silva,,,,,,,NO_HEADER_DATE_MATCH
b01e6e97d66681c5,15b1b21cd743d652,2023-04-15,red,Bill Algeo,TJ Brown,,,,,,,NO_HEADER_DATE_MATCH
435ba9b407b844ef,f21a3d68fb9df387,2023-02-18,blue,Themba Gorimbo,AJ Fletcher,,,,,,,NO_HEADER_DATE_MATCH
cd20dac4daa4f93a,1ccff7f0cfdf85eb,2023-03-04,blue,Farid Basharat,Da'Mon Blackshear,,,,,,,NO_HEADER_DATE_MATCH
995e79b951da945b,15b1b21cd743d652,2023-04-15,red,Tanner Boser,Ion Cutelaba,,,,,,,NO_HEADER_DATE_MATCH
256894b49303537b,01dd4cdc2446f665,2023-02-11,red,Islam Makhachev,Alexander Volkanovski,,,,,,,NO_HEADER_DATE_MATCH
7a1abc0230af730c,d26394fc0e8e880a,2023-02-04,blue,Devin Clark,Da Woon Jung,,,,,,,NO_HEADER_DATE_MATCH
533984c3ff4b4858,e4bb7e483c4ad318,2023-03-18,red,Lerone Murphy,Gabriel Santos,,,,,,,NO_HEADER_DATE_MATCH
2cb34fc074f7a9ae,3dc3022232b79c7a,2023-04-08,red,Raul Rosas Jr.,Christian Rodriguez,,,,,,,NO_HEADER_DATE_MATCH
983fab4080743ed0,d26394fc0e8e880a,2023-02-04,blue,Denis Tiuliulin,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
354dc211166a3982,5717efc6f271cd52,2023-01-21,blue,Cody Stamann,Luan Lacerda,,,,,,,NO_HEADER_DATE_MATCH
682ff095649c9a5c,f21a3d68fb9df387,2023-02-18,red,Jim Miller,Alexander Hernandez,,,,,,,NO_HEADER_DATE_MATCH
355a2f4090c0ca31,3dc3022232b79c7a,2023-04-08,blue,Sam Hughes,Jaqueline Amorim,,,,,,,NO_HEADER_DATE_MATCH
38094db8e3539cba,e4bb7e483c4ad318,2023-03-18,red,Christian Leroy Duncan,Dusko Todorovic,,,,,,,NO_HEADER_DATE_MATCH
938c2c71b84e56ff,e4bb7e483c4ad318,2023-03-18,red,Jai Herbert,Ludovit Klein,,,,,,,NO_HEADER_DATE_MATCH
9f09e77e46f15766,2e2cdb6e9eb84bb9,2023-01-14,blue,Nick Aguirre,Dan Argueta,,,,,,,NO_HEADER_DATE_MATCH
0ac5fc42ba039211,01dd4cdc2446f665,2023-02-11,red,Zubaira Tukhugov,Elves Brener,,,,,,,NO_HEADER_DATE_MATCH
c335f44e4f3515ea,56ec58954158966a,2022-12-17,red,Drew Dober,King Green,,,,,,,NO_HEADER_DATE_MATCH
0eb16f1307f66a11,1ccff7f0cfdf85eb,2023-03-04,blue,Cameron Saaiman,Mana Martinez,,,,,,,NO_HEADER_DATE_MATCH
e0444752d18fda7f,56ec58954158966a,2022-12-17,red,Cody Brundage,Michal Oleksiejczuk,,,,,,,NO_HEADER_DATE_MATCH
8b7bc2af1e15b668,01dd4cdc2446f665,2023-02-11,blue,Melsik Baghdasaryan,Josh Culibao,,,,,,,NO_HEADER_DATE_MATCH
9f8cf5ac0807d64e,e4bb7e483c4ad318,2023-03-18,red,Sam Patterson,Yanal Ashmouz,,,,,,,NO_HEADER_DATE_MATCH
8e5ce3308c0e2046,35080a7f406f9ab3,2023-03-11,blue,JJ Aldrich,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
c33257dd0605c7de,012fc7cd0779c09a,2022-11-19,red,Kennedy Nzechukwu,Ion Cutelaba,,,,,,,NO_HEADER_DATE_MATCH
6b5c225814a924ed,6f81b6de2557739a,2023-08-05,blue,Asu Almabayev,Ode Osbourne,,,,,,,NO_HEADER_DATE_MATCH
01e8868086004dd8,d26394fc0e8e880a,2023-02-04,blue,Kyle Nelson,Dooho Choi,,,,,,,NO_HEADER_DATE_MATCH
2d9d966e0e8df232,f65a0eb902f9476b,2022-12-10,blue,Erik Silva,TJ Brown,,,,,,,NO_HEADER_DATE_MATCH
f32d918ee06cb83b,be5aab761c40ef35,2022-10-29,blue,Roman Dolidze,Phil Hawes,,,,,,,NO_HEADER_DATE_MATCH
e9c6bac0d1a5ec0f,35080a7f406f9ab3,2023-03-11,red,Karl Williams,Lukasz Brzeski,,,,,,,NO_HEADER_DATE_MATCH
98b7dd0ddc52cffb,be5aab761c40ef35,2022-10-29,red,Dustin Jacoby,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
31cb98ce37fd87dd,756f45905fb20cb5,2022-11-05,red,Liudvik Sholinian,Johnny Munoz,,,,,,,NO_HEADER_DATE_MATCH
30abc50a2e71c576,b23388ff8ac6637b,2022-12-03,blue,Genaro Valdez,Natan Levy,,,,,,,NO_HEADER_DATE_MATCH
5c3c4bcc6c746ca0,885e7f70dcac0007,2022-10-22,red,Petr Yan,Sean O'Malley,,,,,,,NO_HEADER_DATE_MATCH
3c3a9c1ec0604fc2,f65a0eb902f9476b,2022-12-10,blue,Magomed Ankalaev,Jan Blachowicz,,,,,,,NO_HEADER_DATE_MATCH
7f93b2f38497caec,b3b6e80b7d5f8f0d,2022-11-12,red,Michael Trizano,SeungWoo Choi,,,,,,,NO_HEADER_DATE_MATCH
a26ca06cce403ce2,d26394fc0e8e880a,2023-02-04,red,Tatsuro Taira,Jesus Aguilar,,,,,,,NO_HEADER_DATE_MATCH
1535fb6549fa8bab,756f45905fb20cb5,2022-11-05,red,Grant Dawson,Mark Madsen,,,,,,,NO_HEADER_DATE_MATCH
759c55755d70f7ba,49c29e57d4e2be6f,2022-10-15,red,Jordan Wright,Dusko Todorovic,,,,,,,NO_HEADER_DATE_MATCH
1b204fc28bb023e6,885e7f70dcac0007,2022-10-22,red,Armen Petrosyan,AJ Dobson,,,,,,,NO_HEADER_DATE_MATCH
d3e23d7d207d3ccf,93bf96be327fcd98,2022-09-10,blue,Daniel Rodriguez,Li Jingliang,,,,,,,NO_HEADER_DATE_MATCH
fd7421f421e802bd,f65a0eb902f9476b,2022-12-10,blue,Jay Perrin,Raul Rosas Jr.,,,,,,,NO_HEADER_DATE_MATCH
398db40015b3c81c,00a905a4a4a2b071,2022-09-03,blue,Jarno Errens,William Gomis,,,,,,,NO_HEADER_DATE_MATCH
